demonstration	test_sentence	response
师傅的心在师母身上	现在这些男的真是	男的真是
只是人确实在某个时间段会很脆弱	人家站在洋人的立场操作	人家站在立场操作
这是你们什么时候拍的	我到时候去跟他一起做事先	我跟他一起做
我在这都吃胖了	我已经不会为这些事情纠结了	我不会纠结了
现在我只加了电子病历的	他这个楼的公共区域很好	他这个楼很好
你是我的初恋	我的空间里面的相册中你看看	相册你看
你来一趟吧	小弟弟最可怜才一个月	小弟弟一个月
我那个师兄玩小鱼还行	其他的都行	都行
师傅的理解力是超常的	事儿妈神马的最讨厌了	最讨厌了
我给她发了短信	我是为你好	为你好
这个男孩谈过的	我找别的系的	找别的
那个阀都很松	全国田径冠军赛结束	全国赛结束
你男人已经把你当成私有财产了	行李放在车上	行李车上
关键是学校的成绩单不好印	你说你们这届的	你说你们
我现在搞计算机方面的	那门课的成绩就是专四成绩	那门课专四
那我明天早上跟她说吧	男的就是喜欢美女	男的喜欢美女
外部压力是内部调整的机遇	只有星期五的有	只有星期五有
我就是那时候开始学习医学常识	你啥时候走	啥时候走
男人不是女人的全部	你给我总结下	你给我
你的店址在哪里	那些几百几百的又不好看	那些不好看
你照着做一个	我还是回家吃吧	我吃吧
以前的同事关系跟我都蛮好的	我要跟家长说说	我要说说
你想多少人	他们报了什么兴趣班	他们什么
民愤如火烧眼皮	我爱人办完事会跟你们联系	办完事会联系
