demonstration	test_sentence	response
你吧平时别给他太僵了	我以为他其实在别人面前失分了	我以为他其实失分了
我有新衣服	我刚给那个男孩说了	我刚给说了
我刚跟大姑打完电话	你又跟他说过的吧	你又说过的吧
按照银行报表的销售额可以	你可以搜索一下他的文章什么的	你可以搜索一下文章什么的
但是孩子的学习习惯要好很多	要是晚上的那种我是能参加的	要是那种我是能参加的
我就没有关心这个问题	你走到哪里去	你走到
你的心里还有愁云	但是防腐剂什么的少	但是什么的少
这种男人真恶心	你觉得哪个行的最好	你觉得哪个最好
我爱人办完事会跟你们联系	国内驾照只能在这里用一个月	国内驾照只能用一个月
国内驾照只能在这里用一个月	而且你的字还写的比我好	而且你的字还比我好
下次他什么时候来	超声最近貌似新文章不多	超声新文章不多
钱从你那里走	等我都付完你一次性给我吧	付完一次性给
你们这种工作难免有应酬	我也正在物色这方面的人才	我也正在物色人才
我从别家搜到的	我会和我同事分享的	我会分享的
爸爸希望我在国内发展	我是在网上看的	我是看的
我就见过好几个这样的人	这跟工作单位还有关系	这还有关系
公司的福利挺好的	咱部催台上道具什么的	催台上道具什么的
路由器在我这边	那说明驱动没装好	那说明没装好
情感的缺失给我造成不少的困扰	只有星期五的有	星期五的有
女状元的爸爸谈教育	要是晚上的那种我是能参加的	我是能参加的
我们住哪个酒店	他对女生很害羞	他很害羞
俺双方都是独生子女	我们公司在搞什么二十周年庆	我们公司在搞
你上午还是下午有时间做	你们这个行业好多人不都用笔名嘛	你们不都用笔名嘛
机房里就一个交换机	反正我是没洗过十多分钟的脸	反正我是没洗过的脸
