demonstration	test_sentence	response
我明天早上有事列	我爸今天给我钉床	我爸钉床了
我对她高中都没什么印象	我以为他其实在别人面前失分了	我以为他失分了
忠厚保持到生命最后一刻	我开车一趟就买回来了	我一趟就买回来了
我都得耻骨联合分离症了	我希望我可以人品大爆发	我希望我可以
我的活来了	你办个招行和广发的就行	办个招行和广发的
账务公开什么的跟组织结构无关	那我用银行卡给你打要不淘宝查	用银行卡打淘宝查
我跟我室友說了	人人都在为奥运作准备	都在作准备
你就说我给你的电话号码	主任说她真是寂寞	主任说她寂寞
那个是所有的	一般什么可以泡水	一般什么可以
我妈妈在电脑前看	思八达是不是离你家很近	思八达很近
那小子赚了不少钱	我也爱孩子	我也爱
这是原版的	可惜我是没时间了	可惜
这样我会有心理负担	她安排了别的任务	她安排了
新国标放宽了钢材的使用范围	火女之类的都可以出	火女之类的都可以
这是原先的模板	我明天给你送一些去	明天
你在兔子边上躺会儿吧	你研究清白了跟我说	跟我说
但是我在别的地方做	我到时候去跟他一起做事先	做事先
我不是冷血动物	周边全是学校撒	周边全是
她是个行政的主任	你办个招行和广发的就行	你办个就行
她要回国我住她的房	你办个招行和广发的就行	招行和广发就行
你不在一早上了	他刚才跟我留言	他留言
十月一日为法定假日	他可以去找找熟人	他可以去
我四点从单位直接出发	外交要以国家民族利益为要	外交国家民族利益为要
我今年年初开始也白头发了	我在看下大屏幕	我看下大屏幕
