demonstration	test_sentence	response
原来账户的钱不够了	你英文版的在哪儿	Where are you?
你往我家打电话了	明天早上我起早一点和你聊	我早一点聊
我爱人办完事会跟你们联系	我要向你学习	我要学习
每天往返路程需要多长时间	你说你们这届的	你说你们
自己发自己的	我要年底了	我要
我在看看电影在办公室	双方都不会放在心里	双方都不会
你可以加我人人	我不信基督但却相信真诚的力量	我不信
她眼神有些像你母亲	你到时跟他联系吧	你到时跟联系吧
嗯我上周给我们部门的人讲课	我没往这方面考虑过	我没考虑过
那是外置天线	这边的是从设备出来直接光纤连的	这边的是
我周末给你发邮件吧	爸爸希望我在国内发展	爸爸希望在国内发展
他们报了什么兴趣班	我已经不会为这些事情纠结了	我已经不会纠结了
你有活干了小会计	我跟我同事一起弄她的店	我一起弄她的店
我说中了师傅的心思吧	介样滴配色有质感点就行	配色有质感点就行
那女主一开始还是光头的	燃料电池的项目最近没有什么进展	燃料电池的项目最近没有
主任的机器空着	咱部催台上道具什么的	道具什么的
我之前有认识另外一位医生	我有点事你先考察一下	我有点
商务的报价都是看量的	我的空间里面的相册中你看看	相册中你看看
你问问销售的价格	你英文版的在哪儿	你的在哪儿
现在的毛豆又甜	你可以搜索一下他的文章什么的	你可以搜索一下文章
那是男厕所	官方就需要这样的代表	官方就需要
我已经不会为这些事情纠结了	那他不是不跟你们的行程一样了	那他不是不一样了
他对朋友不错	我老公不会跟我去的	我老公不会去的
个个都几十个学生	你们一家的照片比我的还多	照片比我的还多
