demonstration	test_sentence	response
钱到位你就买你单位的吧	你看社区地图	fail to follow
那是理想国	俺双方都是独生子女	俺双方都是
我提供电子版的	伟大哥待会儿再带盒熏鱼	伟大哥待会儿带熏鱼
你是怎么知道这篇文章的	路由器在我这边	路由器在我这
那是理想国	所以技术人员一般都拿不了多少钱	所以技术人员
但我每天都会关注你的签名	他是纯爷们	fail to follow
我有新衣服	他远程指挥他们的人	他远程指挥
你能接受什么价位的	你是个大好人啊	你是个好人
这里晚上十一点了	其他都是园林类的	其他园林的
你说你们这届的	人各有自己的生长规律和足迹	人各有自己的
我靠我真不该换这个签名的	你可以搜索一下他的文章什么的	你可以搜索他的文章什么的
她是个行政的主任	我今天上午去过你的店	我今天上午去过
路由器在我这边	你那里还有我的照片吗	你那里还有照片吗
你半个月来一次	排名啥时出啊	排名出啊
钱到位你就买你单位的吧	我刚去看了一下所谓的米和油	我刚去看了米和油
家是外地的	我要打造巨星品牌	我要打造
我有新衣服	它分蛮多版面	它分蛮多
家里一堆事情	我说你认为什么车比较不错啊	我说你认为什么车不错啊
你半个月来一次	这是我的微博	这是我的
恩我正在订机票酒店什么的	弱国就是大国的练兵场啊	弱国就是大国的练兵场
家里一堆事情	我就一个床一个桌子啊	我就一个
他是退工资的吧	那里有没有华人同事	那里有没有华同
你发到我信箱吧	那我明早一大早打吗	明早一大早打吗
我有你的啊	不过我在你后面	不过在你后面
