demonstration	test_sentence	response
你能接受什么价位的	国内驾照只能在这里用一个月	国内驾照只能用一个月
家是外地的	我今天上午去过你的店	我今天上午去过
我预约了心脏彩超	我靠我真不该换这个签名的	fail to follow
家里一堆事情	女性撑起半边天	女性
他们学了奥数和奥英呀	那你就吃点饭打发一下时间嘛	fail to follow
你发到我信箱吧	我就没有关心这个问题	我就没有关心
我路痴一个捏	切切明天你啥时候面试啊	明天面试啊
我预约了心脏彩超	我看那车还不错	我看那车
他也是四个月暑假啊	我们都是一家人	fail to follow
你可以去研究这种社会课题了	那你就买植村秀的	那你就买植村秀
祖上多少代都没这基因	你给我报个价吧	你给我报个价
这里晚上十一点了	因为这些个数要和审计报告对应的	fail to follow
我也有过这样的经历	你要是个男的就好了	你要是个男的
家里一堆事情	关键是学校的成绩单不好印	学校的成绩单
哎我也是这个点起来的	我到过一家天线厂	fail to follow
你下午几点结束	我怕她知道我们的聊天	我怕她知道
你下午几点结束	你租我现在这个房间	你租我房间
你能接受什么价位的	我周日晚上走	周日晚上走
我路痴一个捏	我怎么觉得我有点晚睡强迫症	我晚睡强迫症
你说你们这届的	他远程指挥他们的人	他远程指挥
恩我正在订机票酒店什么的	我在等最新的电池了	我在等电池
我们都是一家人	那是你一辈子的事耶	那是你的事
那单词用什么书呢	我们现在客户需要这类的图书	我们现在客户需要这类的
我提供电子版的	这个是小影院	这个是
