demonstration	test_sentence	response
他也是四个月暑假啊	祖上多少代都没这基因	祖上没这基因
你肯定是一个好爸爸	人家都是有专业人士照顾的	fail to follow
我那时候也有	队员家长送了张卡	家长送了张卡
我明后天再给教练长打电话	所以你换家医院看看不行吗	所以
我有新衣服	这是你们的考验	这是你们的
心里先有个数	因为我看她没什么兴趣	因为她没兴趣
你发到我信箱吧	以前你是时尚达人	以前你是达人
哎我也是这个点起来的	现在这里早上十点半	现在这里十点半
我明后天再给教练长打电话	不过我在你后面	fail to follow
当权者不能保护自己的国民	你下午几点结束	下午几点结束
你肯定是一个好爸爸	土地基金增强特区财政储备	土地基金增强
我没有淘宝账号	你要根据我们模块上的接口来配置	你要根据接口来配置
你半个月来一次	你给我说你什么时候有时间	你给我说你有时间
房子都没有要什么电梯	他问咱有免税政策嘛	fail to follow
它和启明是一个概念	我睡了一觉醒了	我睡了一觉
你认识新朋友没	我姐姐说她都这把年纪了	我姐姐说她都这把年纪
那是理想国	我是你同学	我是
他也是四个月暑假啊	你什么时候去	fail to follow
你半个月来一次	那是理想国	那是理想
我也要试试这个机构才行	那你就吃点饭打发一下时间嘛	你就吃点饭打发时间嘛
那单词用什么书呢	你下午几点结束	fail to follow
我那时候也有	你雇了多少个人	fail to follow
你是怎么知道这篇文章的	我睡了一觉醒了	fail to follow
那是理想国	人家都是有专业人士照顾的	人家都是
