demonstration	test_sentence	response
你什么时候打的电话	我搬新家了	fail to follow
那单词用什么书呢	你不来交啥钱呀	你不来交呀
我没有淘宝账号	你们是开发商还是营销策划	fail to follow
书记今天下午回来	现在这里早上十点半	现在这里十点半
咱没有那个本事跟着去学肯定不行	那个适合小婴儿	fail to follow
反正我是没洗过十多分钟的脸	你有什么文艺啊	你有什么文艺
我还在那家电力公司	独立学院的就一个商贸英语类专业	独立学院的就一个专业
它和启明是一个概念	你下午几点结束	你下午结束
你要是个男的就好了	这是谁的主意啊	这是主意啊
你是怎么知道这篇文章的	额我不是这个意思哦	不是这个意思哦
房子都没有要什么电梯	你可以查查你们那边的	你可以查查
你下午几点结束	那你就买植村秀的	你买植村秀的
这里晚上十一点了	患难见真情	fail to follow
你下午几点结束	他们这几天可能去我小姨那里了	他们去我小姨那里了
我也有过这样的经历	我们住哪个酒店	我们住哪个
我有你的啊	同学之间没有那多客套	同学没有客套
我路痴一个捏	编译出啥问题了	fail to follow
你下午几点结束	我找找他的照片	我找照片
你去给我带个眼霜	我买了挺多肉丸的	我买了挺多肉丸
他是退工资的吧	现在这里早上十点半	现在十点半
你公布了他的心里话	那你就吃点饭打发一下时间嘛	那你就吃点饭
你能接受什么价位的	我只听过他家的卸妆油	我只听过他家的
它和启明是一个概念	那张有大师水平	那张有
心里先有个数	以前你是时尚达人	以前你是时尚
