demonstration	test_sentence	response
祖上多少代都没这基因	节奏可能跟外企的差不多	节奏可能跟外企的
你认识新朋友没	我不是冷血动物	我不冷血
我明后天再给教练长打电话	你操那心呢	fail to follow
我有新衣服	哎这伤心是一时的	哎这伤心
你看社区地图	那你请啥假	那你请假
他也是四个月暑假啊	我懂他的意思	fail to follow
啥叫康乐消费	你能接受什么价位的	fail to follow
这个是耳鼻喉科的手术申请单	出院科室里面有个床号	床号
恩我正在订机票酒店什么的	只是人确实在某个时间段会很脆弱	只是人确实在某个时间段会很
小兵立大功	那张有大师水平	那张有大师
咱没有那个本事跟着去学肯定不行	我查下这里的时间	查下这里的时间
我那时候也有	我住在我大舅子家	我住我大舅子家
你肯定是一个好爸爸	伟大哥待会儿再带盒熏鱼	伟大哥待会儿
它和启明是一个概念	我那时候也有	我那时候
啥叫康乐消费	你们是开发商还是营销策划	fail to follow
你要是个男的就好了	你昨儿个晚上又做贼去了	昨儿个晚上又做贼去了
书记今天下午回来	你不是有他的号吗	fail to follow
他也是四个月暑假啊	你叫什么名字	你叫什么
祖上多少代都没这基因	你看社区地图	你看社区
书记今天下午回来	桌面上就有个这个	桌面上有个这个
她是个行政的主任	你这年纪轻轻滴失眠个什么撒	fail to follow
当权者不能保护自己的国民	以前我每天早上都路过的	以前每天早上路过
你去给我带个眼霜	你看社区地图	fail to follow
你下午几点结束	于是我更加关注这支球队	我关注球队
