demonstration	test_sentence	response
他也是四个月暑假啊	新国标放宽了钢材的使用范围	fail to follow
咱没有那个本事跟着去学肯定不行	你下午几点结束	下午几点结束
我靠我真不该换这个签名的	你那里还有我的照片吗	你那里还有我的吗
或者你那个地方什么时候会招人呢	你找天来我宿舍拿吧	你来我宿舍拿吧
钱到位你就买你单位的吧	你这年纪轻轻滴失眠个什么撒	fail to follow
我那时候也有	我有招行的储蓄卡	我有招行卡
他是退工资的吧	我预约了心脏彩超	我预约了心彩
你能接受什么价位的	其实里面也没有爱情故事	其实里面也没有
路由器在我这边	他不是你亲弟弟吧	不是亲弟弟吧
你要是个男的就好了	同学之间没有那多客套	fail to follow
这里晚上十一点了	那他不是不跟你们的行程一样了	那他不是不跟你们了
你什么时候打的电话	我下采购单	fail to follow
家里一堆事情	我跟他都做了酒店的英语测试	我他酒店英语测试
恩我正在订机票酒店什么的	我姐姐说她都这把年纪了	我姐姐说
家是外地的	你可以搜索一下他的文章什么的	搜索文章
你看社区地图	我都没你们电话	我都没
我有你的啊	这是最好情况哈	这是最好哈
我们都是一家人	我可以说里面的狗可爱么	里面的狗可爱么
钱到位你就买你单位的吧	到现在我都只能摸摸它脑袋而已	我都只能摸摸它脑袋而已
那我明天早上跟她说吧	你有什么经验没	fail to follow
那我明天早上跟她说吧	糊涂人糊涂账	糊涂人账
她是个行政的主任	我今天下午困死了	我困死了
我也要试试这个机构才行	我等下写个大概数给你发过去	fail to follow
那单词用什么书呢	我先看看检查结果	fail to follow
