demonstration	test_sentence	response
心里先有个数	你发我邮箱	你发我
他们学了奥数和奥英呀	你能接受什么价位的	fail to follow
你要是个男的就好了	我会和我同事分享的	我会分享的
我们都是一家人	你上午还是下午有时间做	你上午还是下午有时间
小兵立大功	你看这面儿这个	你看这面儿
那单词用什么书呢	我同事说我的外套都没型	我的外套都没型
你要是个男的就好了	我看你肚子挺大呢	你肚子挺大呢
我也有过这样的经历	我跟隔壁的用的一根网线	fail to follow
你能接受什么价位的	我说你认为什么车比较不错啊	我说你认为什么车不错啊
他也是四个月暑假啊	我们好像不能一趟车	我们好像不能
不过我在你后面	我也正在物色这方面的人才	我正在物色人才
咱没有那个本事跟着去学肯定不行	你公公肯定怕你和你对象乱花钱	你公公肯定怕
我没有淘宝账号	你敢嘲笑你哥	你敢
你半个月来一次	你要是个男的就好了	你就好了
他是退工资的吧	我之前有认识另外一位医生	认识另外一位医生
我提供电子版的	你觉得你的小啊	你觉得
他们住一楼	基本她没管家庭和小孩	她没管家庭和小孩
路由器在我这边	我们做弱电系统	fail to follow
你看社区地图	关键是他的英语水平跟我一样	关键是他的英语水平
你下午几点结束	这个也是要计算机专业的吗	这个计算机专业吗
那我明天早上跟她说吧	你要根据我们模块上的接口来配置	你要根据接口来配置
小兵立大功	节奏可能跟外企的差不多	节奏可能跟外企的
你是怎么知道这篇文章的	自己发自己的	自己发的
他们学了奥数和奥英呀	你可以去其他地方测试一下	你可以去测试一下
