demonstration	test_sentence	response
这个是耳鼻喉科的手术申请单	土地基金增强特区财政储备	土地基金增强
我路痴一个捏	你昨儿个晚上又做贼去了	你做贼去了
她是个行政的主任	这里晚上十一点了	这里晚上
它和启明是一个概念	你找天来我宿舍拿吧	你找天来我宿舍
路由器在我这边	因为我这学期还不能做	因为不能做
他加入他们群了	现在的都是人力公司外派	fail to follow
小兵立大功	网上有房型图	网上有房型
我也要试试这个机构才行	哦我们没有冬季工装	哦没有冬季工装
你半个月来一次	我姐姐说她都这把年纪了	我姐姐说她这把年纪了
她是个行政的主任	他们可能是通过其他渠道知道的	他们可能是
你什么时候打的电话	不过我在你后面	我在你后面
她是个行政的主任	你是我的初恋	你是
你能接受什么价位的	房子都没有要什么电梯	房子都没有要电梯
咱没有那个本事跟着去学肯定不行	我怕她知道我们的聊天	fail to follow
我路痴一个捏	他加入他们群了	他加入了
书记今天下午回来	我就是那时候开始学习医学常识	我开始学习医学常识
我怎么觉得我有点晚睡强迫症	钱到位你就买你单位的吧	钱到位你就买
你什么时候打的电话	你真不知道男孩女孩啊	你不知道男孩女孩
小兵立大功	这就是相声小品的文件	这就是相声小品
我还在那家电力公司	我试下看看我这里能调试了不	我试下看看
反正我是没洗过十多分钟的脸	我就没有关心这个问题	我就没有关心
家里一堆事情	你可以去研究这种社会课题了	你可以研究社会课题了
心里先有个数	我们住哪个酒店	我们住哪个
你去给我带个眼霜	你还记得你的账号吗	你还记得
