demonstration	test_sentence	response
你什么时候打的电话	我到过一家天线厂	fail to follow
你公布了他的心里话	路由器在我这边	路由器在我这
恩我正在订机票酒店什么的	我睡了一觉醒了	我睡了
这个是耳鼻喉科的手术申请单	人家都是有专业人士照顾的	人家都是
他是退工资的吧	我会吸取你们滴教训滴	我会吸取教训滴
书记今天下午回来	你觉得哪个行的最好	哪个行的最好
你发到我信箱吧	因为这些个数要和审计报告对应的	这些个数要和审计报告对应的
你认识新朋友没	骨子里奔流着新闻热血	骨子里奔流着热血
你去给我带个眼霜	我都没你们电话	我都没
我怎么觉得我有点晚睡强迫症	我不再是以前的我	我不再是以前的
我要打造巨星品牌	钱到位你就买你单位的吧	钱到位就买
这个是耳鼻喉科的手术申请单	我也有过这样的经历	我也有过
家里一堆事情	尽管你也看不惯我和艳调情	尽管你
心里先有个数	原来你是个诗人	原来是个诗人
我还在那家电力公司	蜡烛两头烧	蜡烛烧
你认识新朋友没	那是外置天线	fail to follow
或者你那个地方什么时候会招人呢	我怎么觉得我有点晚睡强迫症	我觉得我有点晚睡强迫症
她是个行政的主任	你要找天线供应商	你要找
我预约了心脏彩超	我今天下午困死了	我今天下午
祖上多少代都没这基因	你下午几点结束	你下午几点
你下午几点结束	我周日晚上走	我走
你找天来我宿舍拿吧	我也有过这样的经历	我也有过这经历
你去给我带个眼霜	我给你介绍一个销售经理吧	fail to follow
那我明天早上跟她说吧	哎我今天中午也没睡觉	哎我中午也没睡觉
