demonstration	test_sentence	response
这里晚上十一点了	我觉得我婆婆神经有些问题	fail to follow
我有新衣服	利民经常干这种事情的	利民经常干
你下午几点结束	其实里面也没有爱情故事	里面没有爱情故事
我也要试试这个机构才行	他加入他们群了	他加入他们了
不过我在你后面	你看我身边的老乡	你看我身边的
或者你那个地方什么时候会招人呢	不过我在你后面	fail to follow
他加入他们群了	那你请啥假	fail to follow
你可以去研究这种社会课题了	不过我在你后面	不过我在后面
这里晚上十一点了	恩我有现成的	fail to follow
他也是四个月暑假啊	你去选课网站看下培养计划	你去看下
反正我是没洗过十多分钟的脸	我住在我大舅子家	我住在大舅子家
你说你们这届的	我们换了新领导	我们换了
祖上多少代都没这基因	钱到位你就买你单位的吧	钱到位就买
小兵立大功	我倒是没有考虑过这个问题	我没有考虑过
或者你那个地方什么时候会招人呢	那人都是这样的啊	那人都是这样啊
小兵立大功	我也觉得男的好	男的好
他是退工资的吧	那他不是不跟你们的行程一样了	那他不跟了
我也有过这样的经历	啥叫康乐消费	啥叫康乐
你半个月来一次	你有铁饭碗就好好珍惜吧	你有铁饭碗就珍惜吧
我靠我真不该换这个签名的	其实里面也没有爱情故事	fail to follow
哎我也是这个点起来的	动车多少钱	动车多少
他是退工资的吧	你什么时候填志愿啊	填志愿
书记今天下午回来	你什么时候去	你去
啥叫康乐消费	我先洗把脸你忙会儿	我洗脸你忙会儿
