demonstration	test_sentence	response
心里先有个数	这是谁的主意啊	这是谁的主意
这里晚上十一点了	他老说有些人的性格要改了	他老说了
我也要试试这个机构才行	她安排了别的任务	她安排了别的
恩我正在订机票酒店什么的	你有什么打算吗	你有打算吗
他们学了奥数和奥英呀	关键是铁饭碗刮不出多少金子来啊	关键是啊
你下午几点结束	你说模块上的接口吗	你模块接口
我路痴一个捏	这是你才华的发动机	这是你发动机
我也要试试这个机构才行	他们学了奥数和奥英呀	fail to follow
我明后天再给教练长打电话	那是外置天线	那是
你可以去研究这种社会课题了	提前批好像是公安之类的	提前批好像是公安的
那我明天早上跟她说吧	我这里是晚上八点	我这里是
你什么时候打的电话	我提供电子版的	我提供电子版
当权者不能保护自己的国民	书记今天下午回来	书记回来
我路痴一个捏	他们可能是通过其他渠道知道的	他们可能是其他渠道知道的
祖上多少代都没这基因	我们好像不能一趟车	fail to follow
你半个月来一次	他知道这个事	他知道这事
我怎么觉得我有点晚睡强迫症	因为这里面有一些程序要走吧	因为这里面有
她是个行政的主任	你看社区地图	你看
那是理想国	我那没有那些康乐消费	我那没有
他们住一楼	弱国就是大国的练兵场啊	弱国练兵场
他们学了奥数和奥英呀	你是不是有车老师的邮箱之类的	你是不是有之类的
我有新衣服	那他不是不跟你们的行程一样了	那他不是不跟你们了
他们住一楼	你么时候来呀	你来
但我每天都会关注你的签名	你是啥星座呀	你是啥
