demonstration	test_sentence	response
啥叫康乐消费	我同事说我的外套都没型	我同事说我的外套
你公布了他的心里话	因为我看她没什么兴趣	因为我看她
我也有过这样的经历	哎我也是这个点起来的	我也是这个点起来的
路由器在我这边	你那边应该就是保洁的了	你那边保洁的了
他加入他们群了	肠炎也不是什么疑难杂症啊	fail to follow
我靠我真不该换这个签名的	你下午几点结束	下午几点结束
他是退工资的吧	但是公司有营销策划部门	公司有营销策划部门
家是外地的	我可以说里面的狗可爱么	里面的狗可爱么
房子都没有要什么电梯	一白遮百丑呀	一白遮百丑
那是理想国	到现在我都只能摸摸它脑袋而已	到现在我都只能摸摸它
家里一堆事情	右边的是我同学	右边
我路痴一个捏	我们好像不能一趟车	我们好像不能车
你公布了他的心里话	现在这里早上十点半	现在这里
她是个行政的主任	这个是什么意思	这个是
或者你那个地方什么时候会招人呢	额我不是这个意思哦	额我是这个意思哦
你可以去研究这种社会课题了	我们看看做个标书	看看做标书
那单词用什么书呢	我比较喜欢头脑对抗	我喜欢头脑对抗
你发到我信箱吧	这个啥意思	这个啥
祖上多少代都没这基因	动车多少钱	动车多少
房子都没有要什么电梯	这就是主任的啊	这就是的啊
咱没有那个本事跟着去学肯定不行	他们家也有十字绣的	他们家也有十字绣
路由器在我这边	我靠我真不该换这个签名的	我靠换这个签名的
他们住一楼	要不我还是周三周五去吧	要不我周三周五去
我提供电子版的	个人事情方面我觉得我没什么动力	个人事情没动力
