demonstration	test_sentence	response
家是外地的	你是不是有车老师的邮箱之类的	你有车老师的邮箱
你什么时候打的电话	我觉得我婆婆神经有些问题	我觉得婆婆神经有问题
我们都是一家人	访问学者能搞个球	访问学者能搞
我靠我真不该换这个签名的	我看了一下牌子比费城的多	我看牌子比费城的多
书记今天下午回来	我打不通你的	我打不通
祖上多少代都没这基因	这是互相的	fail to follow
我没有淘宝账号	我这里是晚上八点	fail to follow
你肯定是一个好爸爸	弱国就是大国的练兵场啊	弱国就是练兵场啊
她是个行政的主任	以前你是时尚达人	你是
恩我正在订机票酒店什么的	他老说有些人的性格要改了	他老说有些人的性格要改
哎我也是这个点起来的	但我每天都会关注你的签名	我每天都关注你的签名
祖上多少代都没这基因	访问学者能搞个球	访问学者能搞个
但我每天都会关注你的签名	那我明天早上跟她说吧	那我明天早上
你能接受什么价位的	人家都是有专业人士照顾的	人家都是有专业人士照顾
你找天来我宿舍拿吧	我跟他都做了酒店的英语测试	我他都做了酒店英语测试
我有新衣服	因为我手机是白的	因为我手机
那我明天早上跟她说吧	你雇了多少个人	你雇了多少人
我没有淘宝账号	祖上多少代都没这基因	祖上没这基因
你发到我信箱吧	那张有大师水平	那张有大师
它和启明是一个概念	你又表演啥节目呀亲	fail to follow
那单词用什么书呢	方向和汽车应该没什么关系	方向和汽车没关系
你找天来我宿舍拿吧	以前我每天早上都路过的	以前每天早上都路过
她是个行政的主任	我也是去看看学校和环境的	我也是去看看
你发到我信箱吧	它应该是我党的标杆城市啊	应该是啊
