demonstration	test_sentence	response
你找天来我宿舍拿吧	你跟销售经理说说	你跟销售经理说
哎我也是这个点起来的	你啥时来	你来
反正我是没洗过十多分钟的脸	哎我今天中午也没睡觉	哎我今天中午也没睡
你找天来我宿舍拿吧	他是退工资的吧	他退工资的吧
他们学了奥数和奥英呀	书记今天下午回来	fail to follow
他也是四个月暑假啊	那你就吃点饭打发一下时间嘛	那你就嘛
那我明天早上跟她说吧	呵呵我无名小卒一枚	fail to follow
他们住一楼	你有宽胶带吗	宽胶带
我提供电子版的	我这里是晚上八点	我这里八点
家里一堆事情	哎我也是这个点起来的	这个点起来
啥叫康乐消费	我也是去看看学校和环境的	我也是去看看
你看社区地图	你给我说你什么时候有时间	你给我说
她是个行政的主任	我就一个床一个桌子啊	fail to follow
我预约了心脏彩超	动车多少钱	动车
反正我是没洗过十多分钟的脸	我们换了新领导	我们换了领导
那我明天早上跟她说吧	我爸只活在自己的世界里	fail to follow
心里先有个数	我已经不会为这些事情纠结了	不会纠结了
书记今天下午回来	我感觉你身上有他的影子	你身上有他的影子
书记今天下午回来	我跟他都做了酒店的英语测试	fail to follow
哎我也是这个点起来的	其他的外国人都是同事同学	其他的外国人都是同事
咱没有那个本事跟着去学肯定不行	到现在我都只能摸摸它脑袋而已	到现在我只能摸摸它脑袋
你是怎么知道这篇文章的	我去找我妈吃饭了	我去找我妈了
那是理想国	那里有没有华人同事	那里有没有
书记今天下午回来	你该找个妹子了	你该找个妹子
