demonstration	test_sentence	response
书记今天下午回来	我再给他打个电话问问你	我给他打个电话问问你
这个是耳鼻喉科的手术申请单	我又带进来一个败家娘们	我又带进来一个
你是怎么知道这篇文章的	你直接和你哥哥联系吧	直接和你哥哥联系吧
我怎么觉得我有点晚睡强迫症	我们这里要调试大屏幕用的	我们要调试大屏幕
我那时候也有	那你就买植村秀的	你就买植村秀的
他也是四个月暑假啊	我这里有个特快过去	我这里有个过去
我也要试试这个机构才行	我之前有认识另外一位医生	我之前认识另一位医生
他们学了奥数和奥英呀	她安排了别的任务	她安排了任务
你要是个男的就好了	自己处理点自己的事情	处理点自己的事情
你什么时候打的电话	但我每天都会关注你的签名	我关注你的签名
那我明天早上跟她说吧	你在国外课题做的怎样了	fail to follow
我们都是一家人	你是不是有车老师的邮箱之类的	你有车老师的邮箱之类的
我路痴一个捏	你跟销售经理说说	你说说
那是理想国	我预约了心脏彩超	我预约了彩超
你找天来我宿舍拿吧	你总是能看到营销的本质	你总能看到营销本质
路由器在我这边	你什么时候去	你去
当权者不能保护自己的国民	这是个语气词啊	这是个语气词
那单词用什么书呢	那人都是这样的啊	那人都是啊
反正我是没洗过十多分钟的脸	你不知道他的凶样	fail to follow
我还在那家电力公司	你再看一次我的提问	你再看一次
你公布了他的心里话	我就一个床一个桌子啊	我就一个
你肯定是一个好爸爸	那你还要寄送什么推荐信	那你还要寄送什么
你肯定是一个好爸爸	孩子躺在母亲的臂弯里	孩子躺在母亲的
但我每天都会关注你的签名	胡萝卜不是小人参吗	胡萝卜
