demonstration	test_sentence	response
我要打造巨星品牌	我说你认为什么车比较不错啊	我说你认为什么车不错啊
你能接受什么价位的	我预约了心脏彩超	我预约了
那我明天早上跟她说吧	我下班去买点药	我去买点药
你看社区地图	呵呵只是我怕我的能力有限呀	呵呵
我提供电子版的	但是公司有营销策划部门	公司有营销策划部门
路由器在我这边	教师待遇太低是根本原因	教师待遇太低
你看社区地图	关键是我婆婆很烦的	关键是我婆婆
它和启明是一个概念	我们只是公司的一个部门	我们只是公司的
我明后天再给教练长打电话	欧元促进电子商务发展	欧元
当权者不能保护自己的国民	你只谈谈你的想法就行	你只谈谈想法
那单词用什么书呢	骨子里奔流着新闻热血	骨子里奔流着热血
那是理想国	哎我今天中午也没睡觉	哎我今天中午
我预约了心脏彩超	那你就赚不了多少钱啊	那你就赚不了
你说你们这届的	洋插队是什么意思	洋插队是什么
你找天来我宿舍拿吧	思想落实于具体形式	思想落实形式
他们学了奥数和奥英呀	我们只是公司的一个部门	fail to follow
祖上多少代都没这基因	我不同意师傅的看法	我不同意师傅的
他也是四个月暑假啊	他是退工资的吧	他是吧
我提供电子版的	老公也在我这边	老公也在这边
你可以去研究这种社会课题了	欧元促进电子商务发展	欧元促进发展
她是个行政的主任	我们换了新领导	换了新领导
当权者不能保护自己的国民	我可以说里面的狗可爱么	里面的狗可爱么
我那时候也有	这就是相声小品的文件	相声小品的文件
你能接受什么价位的	那你就吃点饭打发一下时间嘛	那你就吃点饭
