demonstration	test_sentence	response
你肯定是一个好爸爸	我要打造巨星品牌	我要打造
房子都没有要什么电梯	你说你那里的算便宜了吧	你那里算便宜了吧
我们都是一家人	你要相信你女朋友	相信女友
那单词用什么书呢	我之前有认识另外一位医生	我之前认识另外一位医生
那是理想国	我给你介绍一个销售经理吧	我给你介绍一个销售经理
这个是耳鼻喉科的手术申请单	奶妈是不是切断了跟外界滴联系啊	奶妈是不是切断了
你找天来我宿舍拿吧	那个旅馆在最边上	那个旅馆最边上
我要打造巨星品牌	我那时候也有	我那时候
祖上多少代都没这基因	我回家路上干啥好呢	我回家路上干啥好
我那时候也有	咱还没这实力	还没这实力
我预约了心脏彩超	整个国家公园都建在一个活火山上	整个国家公园都建在一个
他也是四个月暑假啊	学校需要什么人	学校需要人
路由器在我这边	钱从你那里走	fail to follow
你去给我带个眼霜	我等下写个大概数给你发过去	我等下给你发
你可以去研究这种社会课题了	我说你认为什么车比较不错啊	fail to follow
哎我也是这个点起来的	我已经不会为这些事情纠结了	我不会纠结了
你认识新朋友没	不过我在你后面	不过我在后面
那是理想国	你每个月包多少流量啊	你每个月包多少流量
钱到位你就买你单位的吧	呀你啥时候发的啊	你啥时候发的啊
我靠我真不该换这个签名的	我当你推荐人啊	fail to follow
我提供电子版的	弱国就是大国的练兵场啊	弱国就是练兵场啊
你下午几点结束	以前你是时尚达人	你时尚达人
心里先有个数	书记今天下午回来	书记今天下午
你半个月来一次	那你还是打印电子版的吧	你打印电子版的吧
