demonstration	test_sentence	response
那我明天早上跟她说吧	她眼神有些像你母亲	她眼神像你母亲
但我每天都会关注你的签名	个人事情方面我觉得我没什么动力	个人事情方面我觉得没什么动力
我靠我真不该换这个签名的	那是外置天线	外置天线
我明后天再给教练长打电话	他也是四个月暑假啊	fail to follow
你说你们这届的	你看社区地图	你看
钱到位你就买你单位的吧	我感觉你身上有他的影子	你身上有他的影子
你能接受什么价位的	下次他什么时候来	下次他来
不过我在你后面	那你还要寄送什么推荐信	那你还要寄送什么
我预约了心脏彩超	你只谈谈你的想法就行	你只谈谈想法
祖上多少代都没这基因	但是公司有营销策划部门	fail to follow
这个是耳鼻喉科的手术申请单	她不能算新编辑啊	她不能算
哎我也是这个点起来的	你找天来我宿舍拿吧	你来我宿舍拿吧
你半个月来一次	土地基金增强特区财政储备	fail to follow
你半个月来一次	你看社区地图	你看地图
你半个月来一次	而且哟你看了很多书嘛	你看了很多书嘛
恩我正在订机票酒店什么的	情感的缺失给我造成不少的困扰	fail to follow
我有新衣服	你说你们这届的	你说
我靠我真不该换这个签名的	你想多少人	你想多少
他们住一楼	你昨儿个晚上又做贼去了	你昨儿个晚上又做贼去
我明后天再给教练长打电话	我这里是晚上八点	我这里晚上八点
房子都没有要什么电梯	以后人类也是转基因的了呢	以后人类也是转基因的了
小兵立大功	我可烦俺公公了	我可烦俺公公
当权者不能保护自己的国民	你又表演啥节目呀亲	你又表演啥
路由器在我这边	那张有大师水平	那张大师水平
