demonstration	test_sentence	response
我说你哥的孩子	我的空间里面的相册中你看看	我的空间里面的相册中
她一个人带个孩子也蛮造业	他有什么生气	他有生气
我们这的供货很难打进来的	但是防腐剂什么的少	防腐剂什么的少
我一般这个时候会上	我可以先交定金嘛	我可以先交定金
我提供电子版的	不过我不敢跟她聊这方面	不过我不敢跟她聊
我又没钱我从地摊开始	明天早上我起早一点和你聊	fail to follow
哎我也是这个点起来的	队员家长送了张卡	队员家长送了卡
你最近在家干啥	我以为他其实在别人面前失分了	fail to follow
我没有干妈的微信	你有铁饭碗就好好珍惜吧	fail to follow
你到时跟他联系吧	整个国家公园都建在一个活火山上	整个国家公园都建在活火山上
我也不知道他们的投诉电话	我的空间里面的相册中你看看	我的空间里面的相册中
那在这个方面上我们能达成共识	那个是所有的	那个所有的
欧元促进电子商务发展	人家都是有专业人士照顾的	人家都是有专业人士照顾
他不是我老公	我也学师傅	我也学
我带过来你看看	我老公到车站没买到	我老公没买到
可是中间有个时间差	我们这里很多都是本科生	我们这里很多
我们都是一家人	全职妈妈还要带孩子非常辛苦	fail to follow
你们都给我打低分	奶妈终于在微信上出现了	奶妈在微信上出现了
人家站在洋人的立场操作	你不会还在家里加班吧	你还在加班吧
电脑就是处理器显卡和内存	你还有一个小时吧	fail to follow
我跟他说吧	那你的心还是在情绪里	你的心在情绪里
我打不通你的	这个女人也好不了哪里去	这女不了哪去
帝国归顺山河的吉姆了	她家小的也在	fail to follow
我今天下午困死了	队员家长送了张卡	fail to follow
