demonstration	test_sentence	response
你这次可稳准了	我已经不会为这些事情纠结了	我不会纠结了
你可以查查你们那边的	为狗爬出的洞敞开着	为狗爬出的洞开着
我说你哥的孩子	你英文版的在哪儿	你英文版的
那他的价格也不低	只有星期五的有	fail to follow
这是我的简历	你公公肯定怕你和你对象乱花钱	你公公怕
房子都没有要什么电梯	可惜我是没时间了	可惜没时间了
你是项目的骨干	最后一轮是跟总经理	最后一轮是
大屏幕只是一个卡	前辈也注意身体	前辈也注意
你发我邮箱	你总是能看到营销的本质	你总是能看到
教师待遇太低是根本原因	我已经完全学不进习了	fail to follow
我不再是以前的我	你就带着这些东西来就好了	你就带着来就好了
俺双方都是独生子女	我住在我大舅子家	我住在大舅家
我打不通你的	有的串口是打不开的	有串是打不开的
她现在就是属于她男人的	男人不差在别的地方	男人不差
你是项目的骨干	它的副董是我的同学	它的副董是
你的脚走路疼么	你办个招行和广发的就行	办个招行和广发的就行
你最近在家干啥	我要跟家长说说	fail to follow
只是人确实在某个时间段会很脆弱	而且你的字还写的比我好	fail to follow
我看见好多客户的天线都很简单	你觉得哪个行的最好	觉得哪个行的最好
你手里的钱应该够了吧	你是不是有车老师的邮箱之类的	有车老师的邮箱之类的
或者你删除再试一次	我就会一点点	我就会一点
你是怎么知道这篇文章的	我有同学在这儿	我同学在这儿
你可以查查你们那边的	你觉得哪个行的最好	你觉得哪个行的好
冲冲要做一个小手术	机房里就一个交换机	机房就一个交换机
