demonstration	test_sentence	response
很多厂家也会做甲方的工作	你办个招行和广发的就行	你办个招行和广发的
咱部催台上道具什么的	我们反正不下水	fail to follow
我们按这个标准交	我妈在家里做也很受欢迎	我妈在家受欢迎
你在忙么司	你们现在穿外套了吧	你们穿外套了吧
俺双方都是独生子女	我也沾粘光	我也
我当时还跟他讲过的	他们跟我离家也辛苦	他们跟我离家辛苦
我这里是晚上八点	你的心里还有愁云	你的心里还有
那门课的成绩就是专四成绩	我找别的系的	fail to follow
你在网上看	那他不是不跟你们的行程一样了	他不跟你们行程一样了
以前的同事关系跟我都蛮好的	但是防腐剂什么的少	防腐剂什么的少
我要打造巨星品牌	这个有点难度考倒了一堆人	这个有点难度
你给你哥哥说一声	她老公对她和家人都挺好	老公对家人都挺好
主任的机器空着	咱部催台上道具什么的	催台上道具什么的
我们按这个标准交	你给你哥哥说一声	你给说一声
父母都在事业单位工作	爸爸希望我在国内发展	爸爸希望我发展
我先看看检查结果	你有铁饭碗就好好珍惜吧	你有铁饭碗就好好珍惜
我提供电子版的	她对历史也蛮感兴趣的	她对历史感兴趣
各种是非上身	我们现在客户需要这类的图书	客户需要这类的图书
那是外置天线	他们就换这个	他们就换
你手里的钱应该够了吧	事儿妈神马的最讨厌了	事儿妈
我们是小社	他们既是基督徒也是佛教徒	他们既是
她也说我比以前好看多了	节奏可能跟外企的差不多	节奏可能跟外企差不多
母性的光芒四射	这都不是我的号我换手机号了	不是我的号换手机号了
我们住哪个酒店	我的意思是我不再是以前那么坏	我的意思是
