demonstration	test_sentence	response
我说你哥的孩子	这个是耳鼻喉科的手术申请单	这个是手术申请单
右边的是我同学	我是说脚	我是脚
我今天上午去过你的店	你也像老师的	你像老师的
你到时候去问问看你适合哪种	您认为哪一个对	您认为哪一个
老板的公事还是蛮多	你办个招行和广发的就行	办个招行和广发的就行
那你当时是怎么跟她说的	你去给我带个眼霜	你去给我带个霜
这是我的简历	但是合同要写清楚义务也要有权利	但是合同要写清楚
我试下看看我这里能调试了不	你研究清白了跟我说	你研究清白了我说
你在哪上学	那我用银行卡给你打要不淘宝查	我用银行卡给你打
钱对她来说很重要	节奏可能跟外企的差不多	节奏可能跟外企差不多
样子和我小时候一模一样	我刚给那个男孩说了	刚给那个男孩说了
我们自己去搞自己的	您们这么人性化说明您们领导有方	您们人性化领导有方
看样子这个年龄的男人很危险	这个公寓楼就是酒店式那种的	fail to follow
同学之间没有那多客套	女状元的爸爸谈教育	状元爸爸谈教育
我都得耻骨联合分离症了	我更是门外汉	我更是
其他都是园林类的	我上次摸过她孩子的屁股了	我上次摸过的
你们一家的照片比我的还多	火女之类的都可以出	火女之类的
我打不通你的	我可写不出来	我可写不来
我是为你好	我自己减少了和他们的交往	我减少交往
我今天上午去过你的店	你看我身边的老乡	看我身边的老乡
单位的网速非常垃圾	你可以搜索一下他的文章什么的	可以搜索一下文章什么的
你只谈谈你的想法就行	糊涂人糊涂账	糊涂人账
那种大花豆都乱	这游戏的价值比太低了	游戏的价值太低了
他不是我老公	我看那车还不错	我看
