demonstration	test_sentence	response
这里有个天伦不不孕不育医院	同质化竞争到底坑了谁的爹	竞争坑爹
他们给我推荐了一个童言国际	男人不差在别的地方	fail to follow
他应该没多久假期吧	你头像怎么是黑的	fail to follow
现在早教比大学贵	他们跟我离家也辛苦	他们离家辛苦
爸爸希望我在国内发展	我爱人办完事会跟你们联系	我爱人
我家的那个就是这样了	事儿妈神马的最讨厌了	妈神马的最讨厌了
那你自己跟他说了么	我要向你学习	fail to follow
你在兔子边上躺会儿吧	人家站在洋人的立场操作	人家操作
我给你发功了	我看风格和梵西有些像	fail to follow
你的关系也不赖	介样滴配色有质感点就行	样滴配色有质感点就行
她一个人带个孩子也蛮造业	我觉得这个不是很重要	这个不是很重要
我扭到最大	我明天就可以准备好	我明天就好
我跟你们讲过的	那是你在电脑前看	fail to follow
他应该没多久假期吧	女状元的爸爸谈教育	的爸爸
他主要关注警察那一块的	我也就这消费水平	我也就这
你发我邮箱	你们住在一起	你们住
各种是非上身	她这个人太可怕	这个人太可怕
下次他什么时候来	我周末给你发邮件吧	fail to follow
这个国家病了	下面这家的蛮好看	这家蛮好看
我下周回去	方向和汽车应该没什么关系	方向没关系
这就是相声小品的文件	爸爸希望我在国内发展	爸爸希望
我肯定是每天晚上	看样子这个年龄的男人很危险	fail to follow
我对她高中都没什么印象	那不是跟以前差不多的	那跟以前差不多的
这就是相声小品的文件	你也经常看电视	你也
