demonstration	test_sentence	response
那是理想国	亲晚上有事不	fail to follow
或者你删除再试一次	我看中了件欧时力的大衣	fail to follow
要不你住我们家附近的酒店	这个牌子的衣服质量非常好	fail to follow
那个小孩应该有买意外险吧	其他的有没有	fail to follow
我说中了师傅的心思吧	现在劳动人民哪个不是坚持下来的	现在劳动人民哪不是坚持下来的
我开了个淘宝店	那我们就去跟他们会合	我们去会合
同学之间没有那多客套	你得要多长时间	你要多长时间
自己发自己的	我去找我妈吃饭了	我去找妈吃饭了
这都不是我的号我换手机号了	咱部催台上道具什么的	部催台上道具什么的
要是晚上的那种我是能参加的	那门课的成绩就是专四成绩	fail to follow
不过他对你不错	男人不差在别的地方	fail to follow
顺风的什么菜好吃	你是不是有车老师的邮箱之类的	你是不是有老师的邮箱之类的
我一般这个时候会上	我看你是手机上的	我看你手机上的
那在这个方面上我们能达成共识	我找别的系的	我找别系的
我说中了师傅的心思吧	连同事都能发展起来	连事都能发展起来
我明天有健步走活动	这个是什么意思	这个是
你看我身边的老乡	你要根据我们模块上的接口来配置	你要根据接口来配置
蜡烛两头烧	所以我还有留恋	我还有留恋
大雪在圣诞的时候	师傅那里就是家	师傅那里就是
你研究清白了跟我说	我一般准备浴巾给他们带去	我准备浴巾给他们带去
技能讲师的公式不大好算	我说你哥的孩子	你哥的孩子
哎我也是这个点起来的	反正晚上他也有人的	反正晚上他也有人
我们大多数的时间都是发在家上	你不会还在家里加班吧	fail to follow
我那个师兄玩小鱼还行	下面这家的蛮好看	下面家蛮好看
