demonstration	test_sentence	response
我跟他都做了酒店的英语测试	那些几百几百的又不好看	fail to follow
看样子这个年龄的男人很危险	我说你哥的孩子	fail to follow
手机里的音乐与照片还有电影太多	你是不是有车老师的邮箱之类的	有车老师的邮箱之类的
右边的是我同学	人人都在为奥运作准备	人人都在作准备
那是你一辈子的事耶	移动的很联通的频段是一样的	移动联通频段一样
你在忙么司	那你去医院看看	你去医院
我刚才到超市买点调料有些没有了	那显得我多不好	那显得我不好
那你当时是怎么跟她说的	我自己减少了和他们的交往	fail to follow
我打不通你的	我已经完全学不进习了	我学进了
现在这个社会太复杂了	你能接受什么价位的	fail to follow
最好我们以后能在一个编辑室	或者我跟老师联系一下	或者跟老师联系一下
这领导说不定哪天就变了的	您认为哪一个对	fail to follow
我跟我同事一起弄她的店	我已经不会为这些事情纠结了	我不纠结了
按照银行报表的销售额可以	账务公开什么的跟组织结构无关	fail to follow
你在兔子边上躺会儿吧	人家不觉的咱那是对她好	人家不觉的
蜡烛两头烧	我们去哪玩	去哪玩
你往我家打电话了	他们可能是通过其他渠道知道的	fail to follow
我今天上午去过你的店	那你找同事要点	你找同事要点
我们只是公司的一个部门	这个是小影院	这个是
我家的那个就是这样了	那些几百几百的又不好看	几百几百的又不好看
这领导说不定哪天就变了的	这个啥意思	fail to follow
你可以多玩一天	我下班去买点药	我下班买药
你住哪定下来没	我快笑死了	fail to follow
你给我报个价吧	老公是华师的	老公华师的
