demonstration	test_sentence	response
我先看看检查结果	聊天也可以提高记忆力	聊天提高记忆力
顺风的什么菜好吃	现在这些男的真是	这些男的真是
你发我邮箱	我有招行的储蓄卡	我有招行卡
孩子躺在母亲的臂弯里	我回去用电脑看看	fail to follow
他们也是这个时间	我也正在物色这方面的人才	我正在物色人才
难得他大老远见你一面	月季不是看点	月季不是看
我跟隔壁的用的一根网线	小姑娘挺有个性	fail to follow
我抄送给你了	那他不是不跟你们的行程一样了	他不跟你们的行程一样了
我们不在一个办公室了	同事都说我脸圆了	脸圆了
我在宿舍经常没型号的	我是为你好	是为你好
哥在偷偷得跟你聊天	我回去用电脑看看	我回去用电脑看
他这个楼的公共区域很好	你能接受什么价位的	fail to follow
骨子里奔流着新闻热血	她已经给我说了	她已经说了
她安排了别的任务	我要让你	我要
这个时候孩子上课上完了	但是我最近穷死鸟	fail to follow
公大得孩子很苦逼得	但是防腐剂什么的少	防腐剂什么的少
我七八点的时候打把	他是去参加聚会的	他参加聚会
那不是跟以前差不多的	我等下写个大概数给你发过去	大概数
这个书已经出了	你说你们这届的	说你们这届的
那我给她打电话	不过我不敢跟她聊这方面	不过我不敢跟她聊
她的风格是休闲式	你英文版的在哪儿	英文版的在哪儿
你到时跟他联系吧	那你俩不是跟天气他们差不多	fail to follow
我家的那个就是这样了	你要是个男的就好了	要是个男的就好了
只是对方是不是看到你的名字	我现在没法用短信	现在没法用短信
