demonstration	test_sentence	response
只是对方是不是看到你的名字	我睡了一觉醒了	我睡了醒了
之前结核在那边治疗的	我爱人办完事会跟你们联系	fail to follow
一代比一代差	伟大哥回去了再给你买点	伟大哥回去了买点
我不信基督但却相信真诚的力量	你要是个男的就好了	你要是个男的就好
我们是泡沫的	我是说你肿么失眠了	我是说
我找不到别人了	后面就编译不了	fail to follow
这都不是我的号我换手机号了	我这里的有	我这有
这个直接在格子里改	他从楼上摔下来生死未卜我很难过	他从楼上摔下来我很难过
你的光环是你自己的	我说了我是庸人自扰	我说了我是
我们跟你报	我这一直到年前都要疯滴	我年前要疯
父母都在事业单位工作	伟大哥回去了再给你买点	哥回去了再买点
你可以问问其他客户	我看风格和梵西有些像	我看和梵西有些像
钱到位你就买你单位的吧	每个人心中的比例不同	每人比例不同
一个串口都打不开	我看见好多客户的天线都很简单	客户的天线都很简单
我以后向你学习	你快去和他视频吧	你快去视频吧
当时我在外面骑车	国内驾照只能在这里用一个月	国内驾照只能用一个月
你到时跟他联系吧	我不是对他有意见	我不是有意见
那你找找那本书	我找别的系的	我找别的系
关键是他的英语水平跟我一样	那你当时是怎么跟她说的	fail to follow
那是教育的问题	这都不是我的号我换手机号了	不是我的号换手机号了
看样子这个年龄的男人很危险	刚才手机上的没收到	手机上的
我们只是公司的一个部门	我们也是学前班上了一个私立学校	我们也是学前班
骨子里奔流着新闻热血	你和我哥差不多大	你和我哥差不多
我明天估计又要忙一天了	我们有个项目还专门雇人聊天	我们有个项目还专门雇人聊
