demonstration	test_sentence	response
所以技术人员一般都拿不了多少钱	多少钱都花得玩	fail to follow
哥在偷偷得跟你聊天	我已经不会为这些事情纠结了	我已经不会为这些事情纠结
但是那个箱子质量好	我觉得他这个人人品有问题	我觉得他人品有问题
我对她高中都没什么印象	真的俩人笑的灿烂如花	俩人笑的灿烂如花
你们一家的照片比我的还多	你说你们这届的	你们这届的
我今天上午去过你的店	生意人就是生意人	fail to follow
你研究清白了跟我说	外交要以国家民族利益为要	外交以国家民族利益为要
你要告诉我英文名	官二代富二代都在国外拿绿卡	fail to follow
你给我报个价吧	我们算是中部靠西了	fail to follow
你认识新朋友没	你在梦里陪我吧	你在梦里陪我
我们明天跟你的情况一样	她也说我比以前好看多了	她也说我好看多了
我扭到最大	我先报名看看	我先看看
你这几天怎么样	我也正在物色这方面的人才	我正在物色人才
原来账户的钱不够了	事儿妈神马的最讨厌了	事儿妈最讨厌了
她在跟她老公打电话	这边的是从设备出来直接光纤连的	这边是直接光纤连的
那个人跟我联系了	我回去用电脑看看	我回去用电脑看
你最近在家干啥	我这就回家拿鞭子赶他	我这就拿鞭子赶他
我查了那是个退税公司	他刚才跟我留言	他跟我留言
化妆品可能占点空间会	我没往这方面考虑过	fail to follow
我那没有那些康乐消费	我的微博里好多照片	我的微博里
蜡烛两头烧	你到底要换啥	你要换啥
我可没那么多钱	人家是个大型连锁	fail to follow
我会在你们那边的下午发给你	男孩子的我家很多	fail to follow
你的幸福很纯	事儿妈神马的最讨厌了	最讨厌了
