demonstration	test_sentence	response
她前一段时间在幼儿园打工	这个公寓楼就是酒店式那种的	这公寓楼就是酒店式的
那你找找那本书	我这个人就是这样	我就是这样
我想一下午了	我是在网上看的	我在网上看的
那个人跟我联系了	明天早上我起早一点和你聊	fail to follow
我会在你们那边的下午发给你	文档里的是外置的吧	fail to follow
我们是泡沫的	我看到地图上又标记厕所的	我看到
我上个月去找他了	你这合同也太简单了	你合同太简单了
我带过来你看看	反正你最近对我冷漠完勒	你对我冷漠完勒
你这几天怎么样	他们也是这个时间	他们也是这个
男人跟女人的想法不同	我说你哥的孩子	说你哥的孩子
那你找找那本书	她这个人太可怕	她太可怕
之前的一个硕士博士都留院了	这个是耳鼻喉科的手术申请单	耳鼻喉科的手术申请单
她早上又给我发短信了	他们跟我离家也辛苦	fail to follow
我跟他都做了酒店的英语测试	具体渠道什么的肯定没法比	没法比
那他的价格也不低	这个是耳鼻喉科的手术申请单	这个是耳鼻喉科手术申请单
你打下我电话吧	这个要熊猫的那个	要熊猫的那个
你这次可稳准了	所以我才有其他想法	所以我才有想法
你的店址在哪里	事儿妈神马的最讨厌了	事儿妈神马的讨厌
我到过一家天线厂	我今天上午去过你的店	我今天上午去过
你可以问问其他客户	你要找天线供应商	你要找天线
我狠不下心	多少钱都花得玩	fail to follow
可是中间有个时间差	杯赛省级以上	杯赛省级
你在后面唱渡口	真的俩人笑的灿烂如花	fail to follow
师傅的理解力是超常的	她家小的也在	小的也在
