demonstration	test_sentence	response
原来账户的钱不够了	具体渠道什么的肯定没法比	fail to follow
手机里的音乐与照片还有电影太多	账务公开什么的跟组织结构无关	fail to follow
订座系统在我们手里	这个行业对我来说特别陌生	这个行业陌生
我说中了师傅的心思吧	我打出来慢慢看	我出来慢慢看
他对朋友不错	外交要以国家民族利益为要	fail to follow
它和启明是一个概念	也许你有你的难处	也许有你的难处
你就说我给你的电话号码	你看我身边的老乡	你看我身边的
我可烦俺公公了	他说你跟他联系了	他说联系了
你有活干了小会计	她已经给我说了	fail to follow
我妈妈在电脑前看	他们跟我离家也辛苦	他们辛苦
这领导说不定哪天就变了的	我之前有认识另外一位医生	之前
你要一个卡子一个的拍	通力一线梯子贵	fail to follow
那你还不就拿个提成	我姐比你大一岁	我姐比你大
她早上又给我发短信了	你要根据我们模块上的接口来配置	要根据模块上的接口来配置
你在后面唱渡口	那你当时是怎么跟她说的	fail to follow
单位的网速非常垃圾	这都不是我的号我换手机号了	不是我的号我换手机号了
你敢嘲笑你哥	那个人跟我联系了	跟我联系了
主任的机器空着	你是不是有车老师的邮箱之类的	有车老师的邮箱之类的
咱部催台上道具什么的	这就是贫富差距的显现	贫富显现
我看了一下牌子比费城的多	这边的是从设备出来直接光纤连的	这边的是直接光纤连的
帝国归顺山河的吉姆了	介样滴配色有质感点就行	配色有质感就行
商务的报价都是看量的	只有星期五的有	星期五的有
你看我身边的老乡	我们跟他们的代沟还是蛮大的	fail to follow
你的脚走路疼么	你是不是有车老师的邮箱之类的	有车老师的邮箱之类的
