demonstration	test_sentence	response
你要找天线供应商	下面还有老些老总等着	fail to follow
你给我报个价吧	你可以加我人人	fail to follow
我不信基督但却相信真诚的力量	她家小的也在	她家小的在
我七八点的时候打把	他不理你你也不跟他玩算了	不跟他玩算了
那你找找那本书	他们报了什么兴趣班	他们报了什么班
老板的公事还是蛮多	我这里的有	这里的有
你敢嘲笑你哥	我最近和公司的人有些矛盾	我最近和公司的人有些
我有招行的储蓄卡	代售点不要身份证	不要身份证
通力一线梯子贵	要不然连个名分都没有	连个名分都没有
这个要熊猫的那个	你就带着这些东西来就好了	你就带着这些东西来
看样子这个年龄的男人很危险	你要根据我们模块上的接口来配置	你要根据模块上的接口来配置
我这是说真话	你能接受什么价位的	fail to follow
欧元促进电子商务发展	其他都是园林类的	其他都是园林
我没用电压力锅给她做过	他从楼上摔下来生死未卜我很难过	他从楼上摔下来我很难过
我七八点的时候打把	他不是你亲弟弟吧	他不是你弟弟吧
你这次可稳准了	我一直但是这个事情	我一直但是这事
那是理想国	我去找你	我去
通力一线梯子贵	我们大多数的时间都是发在家上	发在家上
这种男人应该没有了快	你说你们这届的	你们这届的
这个是耳鼻喉科的手术申请单	然后他们对旅馆的需求不算大吧	然后他们对的需求不算大吧
不过他对你不错	那你俩不是跟天气他们差不多	那你俩不是跟天气差不多
那你当时是怎么跟她说的	那他不是不跟你们的行程一样了	fail to follow
你那个单位怎么那么闲	全国田径冠军赛结束	fail to follow
其他都是园林类的	你要根据我们模块上的接口来配置	你要根据的
