demonstration	test_sentence	response
这种关系是有点不好处理	看样子这个年龄的男人很危险	样子这个年龄的男人很危险
我去店里买	我到时在地铁站口接你	fail to follow
我今天在改回程的票	你是不是有车老师的邮箱之类的	fail to follow
她前一段时间在幼儿园打工	看样子这个年龄的男人很危险	fail to follow
你今天没用手机上捏	你快去和他视频吧	你去和视频吧
这个离异男条件还很好	这个牌子的衣服质量非常好	这个牌子的衣服
这个时候孩子上课上完了	我们出去玩不要背出来	我们出去玩不要背
我也不知道他们的投诉电话	那些几百几百的又不好看	那些几百的不好看
我会跟他们讲明利害	思八达是不是离你家很近	fail to follow
我就是那时候开始学习医学常识	你可以去其他地方测试一下	你可以去测试一下
自己发自己的	我才吃饭今天刚放春假	fail to follow
我从小跟她学的	这边的是从设备出来直接光纤连的	这边的是设备出来光纤连的
那在这个方面上我们能达成共识	我这个人就是这样	我就是这样
所以技术人员一般都拿不了多少钱	有的串口是打不开的	有的串口是打开的
我提供电子版的	我们平时一般不问他要钱	我们平时不问他要钱
我到过一家天线厂	机房里就一个交换机	机房里就一个
你入市了几多钱	我们都没意见	我们没意见
你入市了几多钱	我哪有什么关系	fail to follow
我这里是晚上八点	所以我是基本会在国内混的了	所以我是
我会在你们那边的下午发给你	下面这家的蛮好看	下面这家的
冲冲要做一个小手术	婆婆一家来了	fail to follow
我到时在地铁站口接你	而且你的字还写的比我好	fail to follow
那不是跟以前差不多的	他从楼上摔下来生死未卜我很难过	他从楼上摔下来我很难过
你发我邮箱	她眼神有些像你母亲	她眼神像你母亲
