demonstration	test_sentence	response
我没用电压力锅给她做过	她老公对她和家人都挺好	她老公对她和家人都好
我当时还跟他讲过的	也许我和他说过话但没在意	也许我说过话但没在意
这个离异男条件还很好	我也正在物色这方面的人才	物色这方面的人才
我们得见个面	我明天给你送一些去	我明天送
我打不通你的	谁都靠不住	谁靠不住
那是旧社会	我试下看看我这里能调试了不	我试下看看
目录没什么要求把	送礼也是个技术活	送礼技术活
你到时跟他联系吧	我一般准备浴巾给他们带去	一般准备浴巾
他不适合我结婚对象	我说我介绍一下它	我介绍一下它
我比较喜欢头脑对抗	我还汤圆类	我还
你在忙么司	你又不知道我挣多少	你又不知道我挣
我这里是晚上八点	这恰恰说明了应试教育的好处	这恰恰说明了
可是中间有个时间差	新国标放宽了钢材的使用范围	新国标放宽了钢材的使用
那不是跟以前差不多的	伟大哥回去了再给你买点	伟大哥再给你买点
技能讲师的公式不大好算	那你现在一个月的收入大概是多少	一个月的收入大概是多少
鸡蛋盒的圣诞树不错	这个是帖子在校内的分享	是帖子分享
这个牌子的衣服质量非常好	下面这家的蛮好看	下面家的蛮好看
新一轮的政治斗争又将开始	你说你们这届的	你们这届的
她也说我比以前好看多了	男人不差在别的地方	男人不差
你给我报个价吧	你认识新朋友没	fail to follow
蜡烛两头烧	哎我也是这个点起来的	fail to follow
你只谈谈你的想法就行	我看中了件欧时力的大衣	我看中了欧时力的大衣
你入市了几多钱	我好久没见你了	我没见你了
我以后向你学习	我会跟他们讲明利害	我会讲明利害
