demonstration	test_sentence	response
你住哪定下来没	我复给你看	fail to follow
印象中你的皮肤可好了	移动的很联通的频段是一样的	移动很联通的频段是一样的
你们要各自完成一个贺卡	骨子里奔流着新闻热血	骨子里奔流着热血
你觉得我性格里的最大缺点是什么	我准备了好长时间嗯	我准备了好长时间
我在高铁上了	这个直接在格子里改	这个在格子里改
但是那个箱子质量好	他老说有些人的性格要改了	他老说有些人性格要改了
人家站在洋人的立场操作	你往我家打电话了	你往我家打电话
于是我更加关注这支球队	我就怕他说错话	我就怕他说错
我这次给了名字的	那你俩照什么主题	fail to follow
他们跟我离家也辛苦	你要根据我们模块上的接口来配置	要根据模块上的接口来配置
我上个月去找他了	其他的都行	fail to follow
你在哪上学	我是为你好	我为你好
帝国归顺山河的吉姆了	你英文版的在哪儿	fail to follow
我没有干妈的微信	我可烦俺公公了	fail to follow
房子车子都不是我们的名字	你英文版的在哪儿	英文版在哪儿
我睡床上了	双方都不会放在心里	双方不放心里
我们按这个标准交	我跟我同事一起弄她的店	我跟同事弄店
我比较喜欢头脑对抗	我有同学在这儿	我有同学
自己的感觉不一定准	你说你们这届的	说你们这届的
这就是相声小品的文件	我觉得横版更合适	横版更合适
我在看那套小说	我很快就会变成这样的	我很快就会变成
你认识新朋友没	我有新衣服	fail to follow
我就在电脑随便找了一张	哪个是小块	fail to follow
那是你一辈子的事耶	那些几百几百的又不好看	fail to follow
