demonstration	test_sentence	response
这个时候孩子上课上完了	我先搞起来再说	我先搞起来
你的脚走路疼么	你说你们这届的	你们这届的
或者你删除再试一次	他主要关注警察那一块的	他主要关注警察那块
你研究清白了跟我说	我要向你学习	我向你学习
最多你是多买一个保险	婆婆一家来了	婆婆一家来
这个是帖子在校内的分享	但是防腐剂什么的少	但是防腐剂少
我那个师兄玩小鱼还行	其他的有没有	其他有没有
于是我更加关注这支球队	我以为你问汇率	我以为你问
我明天早上有事列	我有说啥了	我有说啥
这跟工作单位还有关系	他从楼上摔下来生死未卜我很难过	从楼上摔下来我很难过
我又带进来一个败家娘们	我回来就烦死	回来
我们这的供货很难打进来的	这个是耳鼻喉科的手术申请单	耳鼻喉科的手术申请单
我都得耻骨联合分离症了	我一直在想但目前还不能如愿	我一直在想
以前的同事关系跟我都蛮好的	你办个招行和广发的就行	办个招行和广发的就行
我试下看看我这里能调试了不	我最近忙昏了	我最近忙昏
我们得见个面	我知道你一直很忙的	我知道你很忙
那种大花豆都乱	其他的外国人都是同事同学	外国人都是同事同学
我在高铁上了	你觉得我性格里的最大缺点是什么	你觉得我缺点是什么
我有招行的储蓄卡	我们按这个标准交	我们交
或者你删除再试一次	我们有个项目还专门雇人聊天	我们有个项目还专门雇人聊
这个书已经出了	所有的悲剧都如此相似	悲剧都如此相似
你发我邮箱	我闺女不长肉	我闺女
那你还是打印电子版的吧	不如你有时间了就直接电话我吧	你有时间了就直接电话我吧
你们都给我打低分	可惜我是没时间了	可惜没时间了
