demonstration	test_sentence	response
鸡同鸭讲	伟大哥回去了再给你买点	伟大哥回去了再买点
现在酒店的团购特别多	我这里的有	这里有
你今天没用手机上捏	我爸只活在自己的世界里	我爸只活在自己的世界
之前结核在那边治疗的	我老公不会跟我去的	fail to follow
你肯定是一个好爸爸	老太太很有经验	老太太很有
你手里的钱应该够了吧	这个是耳鼻喉科的手术申请单	耳鼻喉科的手术申请单
哥在偷偷得跟你聊天	人家站在洋人的立场操作	人家在洋人的立场操作
哥在偷偷得跟你聊天	而且你的字还写的比我好	fail to follow
你可以查查你们那边的	我自己减少了和他们的交往	fail to follow
男人不是女人的全部	我想我适应能力还是很强的	fail to follow
我们是泡沫的	我是说成绩单	我是成绩单
也许你有你的难处	不过说不定孩子也很有兴趣	说不定孩子也很有兴趣
我是给我爱人定的	我以为他其实在别人面前失分了	我以为他失分了
帝国归顺山河的吉姆了	这都不是我的号我换手机号了	手机号
你在忙么司	我昨天走了一个半小时	fail to follow
这里有个天伦不不孕不育医院	自己找苦吃	自己找
还是专柜的大衣有型些	移动的很联通的频段是一样的	移动频段是一样的
他们的电话停机了	要是晚上的那种我是能参加的	晚上的那种我是能参加的
我有招行的储蓄卡	她也是放弃了孩子的上课	她也是放弃了
她的比我的好弄	那我用银行卡给你打要不淘宝查	我用银行卡给你打
那我这个星期不回去	其他的部门也没一个发的	其他部门也没一个发的
我先看看检查结果	我家的那个就是这样了	我家的那个就是这样
这种男人应该没有了快	他这个楼的公共区域很好	公共区域很好
你那个单位怎么那么闲	我这个人就是这样	我人就是这样
