demonstration	test_sentence	response
她安排了别的任务	那个男生很有你当年的感觉	那个男生很有你当年的
自己处理点自己的事情	移动的很联通的频段是一样的	fail to follow
我还是原来的	我对帽子木有兴趣	fail to follow
她也说我比以前好看多了	我自己减少了和他们的交往	我减少了和他们的交往
你要用护士的工号	具体渠道什么的肯定没法比	fail to follow
俺双方都是独生子女	你再看一次我的提问	你再看一次
你要一个卡子一个的拍	新一轮的政治斗争又将开始	新一轮
我可没那么多钱	具体渠道什么的肯定没法比	具体渠道肯定没法比
其他的外国人都是同事同学	我在等最新的电池了	我在等最新的电池
我去店里买	我就在你面前倚老卖老一次吧	我就在你面前倚老一次吧
你要用护士的工号	现在这些男的真是	男的
我跟隔壁的用的一根网线	关键自己进去了	fail to follow
我狠不下心	她一时半会过不来了	她过不来
你每天就给他添一样	心里各种状况或多或少有个预判	心里各种状况有预判
人家站在洋人的立场操作	她老公对她和家人都挺好	她老公对她家人都好
这是我的简历	我主要是买东西捏	我主要是
这领导说不定哪天就变了的	方向和汽车应该没什么关系	fail to follow
她早上又给我发短信了	那你当时是怎么跟她说的	跟她说
我懂他的意思	他们给我推荐了一个童言国际	他们推荐了一个童言国际
他不是我老公	我说我过不去	过不去
我跟隔壁的用的一根网线	你到了我给你拿出去就是	你到了我给你拿出去
外部压力是内部调整的机遇	那些几百几百的又不好看	不好看
他们也是这个时间	他这个楼的公共区域很好	他楼公共区域好
我说你哥的孩子	要是晚上的那种我是能参加的	晚上的那种我是能参加的
