demonstration	test_sentence	response
你再看一次我的提问	咱部催台上道具什么的	咱催台上
这个交通标识是什么意思	你这合同也太简单了	合同也太简单了
你今天没用手机上捏	人家站在洋人的立场操作	人家站在洋人的场操作
我们是小社	机构都不看好股市	机构都不看好
我跟他说吧	他从楼上摔下来生死未卜我很难过	从楼上摔下来生死未卜我很难过
你要根据我们模块上的接口来配置	思八达是不是离你家很近	fail to follow
我的活来了	只有星期五的有	星期五的有
我们得见个面	标准答案是您说哪个大哪个就大	fail to follow
现在我只加了电子病历的	你在哪里学的	你在哪里学
你住哪定下来没	这个时候孩子上课上完了	fail to follow
我上次摸过她孩子的屁股了	这个是耳鼻喉科的手术申请单	这个是手术申请单
于是我更加关注这支球队	父母都在事业单位工作	父母在事业单位工作
我懂他的意思	你们住在一起	住一起
要是晚上的那种我是能参加的	看样子这个年龄的男人很危险	这个年龄的男人很危险
我可以给你她的联系方式	我这里的有	我这里有
我去店里买	我们大多数的时间都是发在家上	fail to follow
她这个人太可怕	所有的悲剧都如此相似	所有的悲剧
其他都是园林类的	文档里的是外置的吧	文档里的吧
之前结核在那边治疗的	那你的心还是在情绪里	你的心还是在情绪里
你是项目的骨干	一般什么可以泡水	一般可以泡水
我这是说真话	同志们会教你滴	同志们会教你
于是我更加关注这支球队	那你俩照什么主题	那你俩照什么
你这几天怎么样	你又不是就游这一次	fail to follow
公大得孩子很苦逼得	这都不是我的号我换手机号了	不是我的号我换手机号了
