demonstration	test_sentence	response
所以技术人员一般都拿不了多少钱	我手机上网加不了	上网
我跟隔壁的用的一根网线	你要相信你女朋友	fail to follow
独立学院的就一个商贸英语类专业	我看见好多客户的天线都很简单	看见好多客户的天线都很简单
今年整个经济酒店基本都亏	我这个人就是这样	我就是这样
你打下我电话吧	这不是理由	不是理由
我明天估计又要忙一天了	化妆品可能占点空间会	化妆品可能占点空间
我很少和她私聊	那是你在电脑前看	那是你在电脑前
我明天估计又要忙一天了	送礼也是个技术活	送礼
现在这个社会太复杂了	我们现在客户需要这类的图书	现在客户需要这类图书
我们看看做个标书	这个是小影院	这个是小影
班长太不像话了	他们刚来不久要出去购物	fail to follow
这个牌子的衣服质量非常好	看样子这个年龄的男人很危险	这个
你受不了那种日子的	我在这边看到这种的卖的很贵	我在这边看到这种卖的很贵
这个国家病了	你能接受什么价位的	能接受什么价位的
她的风格是休闲式	但是防腐剂什么的少	防腐剂什么的少
他应该没多久假期吧	女孩子的都很漂亮	女孩子的都漂亮
你这次可稳准了	我靠我真不该换这个签名的	我靠我不该换这个签名的
她这个人太可怕	看样子这个年龄的男人很危险	看样子这年龄的男人很危险
我可能是周六早到	你在网上看	你在看
我们不在一个办公室了	我哪有什么关系	fail to follow
我不同意师傅的看法	关键是学校的成绩单不好印	关键是成绩单不好印
你的光环是你自己的	我一般这个时候会上	我一般这个时候会
可是中间有个时间差	我就能拿到钱了	我就能拿到钱
你这次可稳准了	我在看那套小说	fail to follow
