demonstration	test_sentence	response
我今天下午困死了	老百姓辛辛苦苦的买了车	fail to follow
你要找天线供应商	这边老板就靠这个吃饭	这边老板就靠这个
其他的外国人都是同事同学	外交要以国家民族利益为要	fail to follow
那不是跟以前差不多的	思八达是不是离你家很近	fail to follow
我不信基督但却相信真诚的力量	我这里的有	我这里有
你可以问问其他客户	你把我当乞丐了	fail to follow
我上次摸过她孩子的屁股了	要是晚上的那种我是能参加的	要是晚上的那种我能参加
所有的悲剧都如此相似	你英文版的在哪儿	英文版在哪儿
龙没有特价票	我在这边看到这种的卖的很贵	这种的卖的很贵
你们都给我打低分	各有各的好吧	各有各的
你再看一次我的提问	我的空间里面的相册中你看看	我的空间里面的相册中
这领导说不定哪天就变了的	我下个月去买车	下个月去买车
之前那个手机短信实在太麻烦了	你说你们这届的	你说你们这的
我们是小社	这个男孩有些意向	这个男孩有些
现在酒店的团购特别多	你可以搜索一下他的文章什么的	可以搜索一下文章什么的
我们都是一家人	你这是笑话我	笑话我
我会在你们那边的下午发给你	那门课的成绩就是专四成绩	那门课成绩就是专四
我们这的供货很难打进来的	你要是个男的就好了	要是个男的就好了
我也是去看看学校和环境的	我下班去买点药	我下班去买药
只是对方是不是看到你的名字	神马都有可能	神马都有
宾大在费城市内有点吵不过还行	你是我的初恋	fail to follow
那是你一辈子的事耶	你是不是有车老师的邮箱之类的	你有车老师邮箱之类的
你要给我客人的护照号码和名字	我一直没时间	fail to follow
龙猫属于夜行动物	你看俺弟黑的	你看俺弟
