demonstration	test_sentence	response
这个书已经出了	你能接受什么价位的	能接受什么价位的
他是纯爷们	谁谁谁又不跟谁谁玩	又不跟玩
我没有干妈的微信	我看你是手机上的	我看你是手机
你打下我电话吧	但是合同要写清楚义务也要有权利	但是合同要写清楚
我看了一下牌子比费城的多	我看风格和梵西有些像	风格和梵西有些像
我看见好多客户的天线都很简单	文档里的是外置的吧	文档里是外置的
我今天下午困死了	风波延烧到政界	fail to follow
单位的网速非常垃圾	事儿妈神马的最讨厌了	妈神马的最讨厌了
新一轮的政治斗争又将开始	你可以搜索一下他的文章什么的	搜索他的文章什么的
要不你住我们家附近的酒店	我也正在物色这方面的人才	我也在物色人才
按照银行报表的销售额可以	我的空间里面的相册中你看看	我的相册中你看看
鸡蛋盒的圣诞树不错	我以前唱烛光里的妈妈	唱烛光里的妈妈
但是他们只租一个	他付出了太多太多	他付出了太多
龙没有特价票	那你周一生日哇	周一生日哇
我带过来你看看	我突然多愁善感起来了	我多愁善感了
哎我也是这个点起来的	我们也是学前班上了一个私立学校	我们也是上了一个私立学校
网上有房型图	我明天还去找她	明天还去找她
文科班的男生都不错	这个是耳鼻喉科的手术申请单	这个是手术申请单
那我给她打电话	你去给我带个眼霜	你去带个眼霜
各拥一片天	婆婆一家来了	婆婆家来了
那你自己跟他说了么	我到时候去跟他一起做事先	我到时候去跟他一起做事
那你自己跟他说了么	我老公不会跟我去的	fail to follow
父母都在事业单位工作	整个国家公园都建在一个活火山上	国家公园建在火山上
他教刑事司法系统的	那你还不就拿个提成	fail to follow
