demonstration	test_sentence	response
为狗爬出的洞敞开着	你可以搜索一下他的文章什么的	搜索他的文章什么的
你发我邮箱	他是换全新的	他是换
我开了个淘宝店	我木有设置提示	我木有设置
你们都给我打低分	课程要有卖点	课程要有
样子和我小时候一模一样	那你俩不是跟天气他们差不多	你俩不是跟天气差不多
我们现在客户需要这类的图书	具体渠道什么的肯定没法比	渠道肯定没法比
技能讲师的公式不大好算	我校内上的颜色稍微好一点	校内上的颜色稍微好一点
宾大在费城市内有点吵不过还行	我现在出去修手机	我现在
我还是原来的	我刚跟大姑打完电话	我刚跟大姑
他们给我推荐了一个童言国际	我周一交了作业再和她打个电话吧	周一交了作业再和她打个电话吧
也许你有你的难处	孩子躺在母亲的臂弯里	fail to follow
他们也是这个时间	我这个人就是这样	我就是这样
我的意思是我不再是以前那么坏	你办个招行和广发的就行	办个招行和广发的就行
那你当时是怎么跟她说的	我老公不会跟我去的	我老公不会去的
大雪在圣诞的时候	但是我们是做大巴去的	但是我们是做大巴去
我跟你们讲过的	她也说我比以前好看多了	fail to follow
那个小孩应该有买意外险吧	她这个人太可怕	这个人太可怕
自己的感觉不一定准	只有星期五的有	星期五的有
我还是原来的	我可烦俺公公了	我可烦
你给我报个价吧	我是说它	我说它
你的光环是你自己的	我就见过好几个这样的人	我就见过好几个
那你当时是怎么跟她说的	这个是帖子在校内的分享	fail to follow
那我这个星期不回去	下面这家的蛮好看	下面家的蛮好看
我们是泡沫的	我希望我可以人品大爆发	我希望
