demonstration	test_sentence	response
你可以多玩一天	我跟隔壁的用的一根网线	我跟隔壁的用的网线
我老公不会跟我去的	我回去用电脑看看	fail to follow
一个串口都打不开	反正我是没洗过十多分钟的脸	反正我是没洗过十多分钟脸
我是为你好	你研究清白了跟我说	你清白说
你发我邮箱	我再发通知	我再发
这个交通标识是什么意思	我们现在客户需要这类的图书	现在客户需要这类的图书
其他都是园林类的	独立学院的就一个商贸英语类专业	fail to follow
主任的机器空着	介样滴配色有质感点就行	配色有质感点就行
我那没有那些康乐消费	你要去看看医生	你要去看医生
你可以查查你们那边的	我找别的系的	fail to follow
我们这的供货很难打进来的	咱部催台上道具什么的	部催台上道具什么的
他们跟我离家也辛苦	那我用银行卡给你打要不淘宝查	那我用银行卡给你打
样子和我小时候一模一样	我妈妈在电脑前看	妈妈在电脑前看
人家站在洋人的立场操作	那是因为他儿子不能赚钱	fail to follow
我就在电脑随便找了一张	我开了个淘宝店	fail to follow
我对她高中都没什么印象	我老公不会跟我去的	我老公不会跟我去
我可没那么多钱	他是换全新的	他是全新的
现在我只加了电子病历的	这恰恰说明了应试教育的好处	这恰恰说明了好处
你每天就给他添一样	你中午回家吃点药吧	你中午回家吃点
一个串口都打不开	可是中间有个时间差	中间有个时间差
你最近在家干啥	她精力就不会集中在那个	她精力就不会集中在那
最后一轮是跟总经理	那他不是不跟你们的行程一样了	那他不是不跟你们了
她也说我比以前好看多了	你不会还在家里加班吧	你还在家里加班吧
我还是原来的	你这瞎起名字捏	你这瞎起名字
