demonstration	test_sentence	response
你的光环是你自己的	他应该没多久假期吧	他应该没多久假期
各有各的好吧	我抄送给你了	我抄送了
我的名字霸气吧	你英文版的在哪儿	英文版的在哪儿
他不适合我结婚对象	我们反正不下水	不下水
我试下看看我这里能调试了不	我的邮件基本处理完了	我邮件基本处理完了
我们是小社	所以你先做前期工作	你先做前期工作
我可没那么多钱	一般的天线厂都行	一般天线厂行
你们一家的照片比我的还多	只有星期五的有	星期五的有
我不信基督但却相信真诚的力量	要是晚上的那种我是能参加的	要是晚上的那种
这恰恰说明了应试教育的好处	文档里的是外置的吧	文档里的是的吧
你还有一个小时吧	要不然连个名分都没有	要不然连名分都没有
那个是所有的	你上午还是下午有时间做	你有时间做
我没有干妈的微信	不过她应该也有些心理准备了	她应该也有些心理准备了
这个工作累吧	这个牌子的衣服质量非常好	这个
我们不在一个办公室了	我可以包你晚饭	我包晚饭
现在早教比大学贵	我爸只活在自己的世界里	我爸活在自己的世界里
他不适合我结婚对象	那你不需要买包包鸟	你不需要买包包
我也是去看看学校和环境的	你也经常看电视	经常看电视
之前那个手机短信实在太麻烦了	全国田径冠军赛结束	fail to follow
你在网上看	那不是跟以前差不多的	那不差不多
那门课的成绩就是专四成绩	这个公寓楼就是酒店式那种的	fail to follow
原来账户的钱不够了	这个是耳鼻喉科的手术申请单	耳鼻喉科的手术申请单
我以为他其实在别人面前失分了	我爸只活在自己的世界里	我爸只活在自己的世界
我跟你们讲过的	这边的是从设备出来直接光纤连的	这边直接光纤连的
