demonstration	test_sentence	response
你住哪定下来没	我也能猜出来	fail to follow
他教刑事司法系统的	你不听我	fail to follow
你又不是就游这一次	你是哪个车次	你是哪个
我明天有健步走活动	你可以加我人人	你可以加我
你研究清白了跟我说	我等下写个大概数给你发过去	fail to follow
今年整个经济酒店基本都亏	你说你们这届的	你们这届的
我带过来你看看	我下午忙屎了	我忙屎了
你要根据我们模块上的接口来配置	正好我也有空在家照顾他	我有空在家照顾他
你每天就给他添一样	所以我一个人在家	所以我一个人
我对她高中都没什么印象	我会在你们那边的下午发给你	fail to follow
目录没什么要求把	她早上又给我发短信了	她早上发短信了
男人不是女人的全部	看样子我们也到了年纪了	看样子我们也到了
我从小跟她学的	那你俩不是跟天气他们差不多	你俩不是跟天气差不多
我到时在地铁站口接你	我一般准备浴巾给他们带去	fail to follow
看样子这个年龄的男人很危险	手机里的音乐与照片还有电影太多	fail to follow
关键是他的英语水平跟我一样	他们跟我离家也辛苦	他们离家也辛苦
我在看那套小说	我最近就只看了她家的	我最近就只看她家的
我没用电压力锅给她做过	你们一家的照片比我的还多	你们一家的照片比我多
龙没有特价票	我也没有问过她	我也没有问过
我跟你们讲过的	我看风格和梵西有些像	fail to follow
你住哪定下来没	刚刚我也出门办事去了	fail to follow
我的票很好定	要是晚上的那种我是能参加的	晚上的那种我是能参加的
他教刑事司法系统的	当权者不能保护自己的国民	当权者不能保护的国民
我七八点的时候打把	好汉不提当年勇	好汉当年勇
