demonstration	test_sentence	response
我老公不会跟我去的	我已经不会为这些事情纠结了	fail to follow
班长太不像话了	我今年年初开始也白头发了	fail to follow
主任的机器空着	但是防腐剂什么的少	防腐剂什么的少
我的票很好定	这都不是我的号我换手机号了	都不是我的号换手机号了
骨子里奔流着新闻热血	我比较喜欢头脑对抗	我喜欢头脑对抗
我肯定是每天晚上	其他的有没有	fail to follow
他知道这个事	我老实实地照你的方配的	我老实实地照你的方配
你在忙么司	所以你先做前期工作	你先做前期工作
我当时还跟他讲过的	而且你的字还写的比我好	fail to follow
哎我也是这个点起来的	那是你厉害	那是厉害
我明天有健步走活动	星期天都自己到学校去自习	星期天都自己到学校去
我不信基督但却相信真诚的力量	只有星期五的有	只有星期五有
你的幸福很纯	你要是个男的就好了	要是个男的就好了
那在这个方面上我们能达成共识	这个牌子的衣服质量非常好	fail to follow
样子和我小时候一模一样	你家里比我家里可能性大些列	你家里可能性大些列
你要找天线供应商	我跟我同事一起弄她的店	我跟同事一起弄店
母性的光芒四射	账务公开什么的跟组织结构无关	fail to follow
这都不是我的号我换手机号了	你可以搜索一下他的文章什么的	可以搜索一下他的文章什么的
这是我的简历	但我还是向往爱情	但我还是
我们自己去搞自己的	我都没你们电话	我没电话
我可烦俺公公了	新条例啥时候能正式施行	新条例啥时候能施行
我当时还跟他讲过的	我看风格和梵西有些像	我看风格和梵西像
父母都在事业单位工作	他说你跟他联系了	fail to follow
他不是我老公	你那个路人是在国内	你那个路人是
