original	label	prediction
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	放在顶层书架
他的父亲死于一次心脏病	他的父亲死于	他的父亲死于心脏病
剩余学生坐在地上	剩余学生坐在	剩余学生
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人晚餐
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在床头柜
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存在
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
路标指向最近的出口	路标指向最近的出口	路标指向出口
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌
他的父亲死于一次心脏病	他的父亲死于	fail to follow
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
