original	label	prediction
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个老旧农舍
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	易碎的花瓶放在顶层
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
这场意外发生在周六晚上	这场意外发生在	fail to follow
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个农舍里
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
小女孩走向卧室	小女孩走向卧室	小女孩走向
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放洗衣篮
许多松鼠生活在橡树上	许多松鼠生活在橡树上	松鼠生活在橡树上
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
剩余学生坐在地上	剩余学生坐在	剩余学生
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜放在床头柜上
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	易碎的花瓶放在
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	fail to follow
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向宝藏
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
