original	label	prediction
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在
他的父亲死于一次心脏病	他的父亲死于	他的父亲
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于重病
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场病
剩余学生坐在地上	剩余学生坐在	剩余学生坐地上
许多松鼠生活在橡树上	许多松鼠生活在橡树上	松鼠生活在橡树上
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
路标指向最近的出口	路标指向最近的出口	路标指向出口
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
他的父亲死于一次心脏病	他的父亲死于	他的父亲死于一次
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	惊讶的事情发生在他们的结婚纪念日上
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
许多松鼠生活在橡树上	许多松鼠生活在橡树上	松鼠生活在橡树上
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	fail to follow
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向宝藏
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物
