original	label	prediction
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
路标指向最近的出口	路标指向最近的出口	路标指向出口
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向玩具店
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	厚厚的论文摆放
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
小女孩走向卧室	小女孩走向卧室	小女孩走向
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
剩余学生坐在地上	剩余学生坐在	fail to follow
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放旧木桌上
小鸟们停在粗树枝上	小鸟们停在粗树枝上	fail to follow
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
小女孩走向卧室	小女孩走向卧室	小女孩走向
这场意外发生在周六晚上	这场意外发生在	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟停在树枝上
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
