original	label	prediction
这个老人看向窗户	这个老人看向窗户	这个老人看向
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向玩具店
这场意外发生在周六晚上	这场意外发生在	这场意外发生
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	厚厚的论文摆放
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	干净的床单放在洗衣篮
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向玩具店
路标指向最近的出口	路标指向最近的出口	路标指向出口
他的眼镜放在床头柜上	他的眼镜放在床头柜上	fail to follow
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物
小鸟们停在粗树枝上	小鸟们停在粗树枝上	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
大部分人生活在农村地区	大部分人生活在	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
他的父亲死于一次心脏病	他的父亲死于	fail to follow
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟停在树枝上
剩余学生坐在地上	剩余学生坐在	剩余学生坐地上
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	fail to follow
