original	label	prediction
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	旧木桌上
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向公园
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在床头柜
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向橱窗
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在树枝上
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场病
他的父亲死于一次心脏病	他的父亲死于	他的父亲死于一次病
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
小女孩走向卧室	小女孩走向卧室	fail to follow
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看
学生们看向复杂的方程式	学生们看向复杂的方程式	fail to follow
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向玩具店的
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗
