original	label	prediction
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人晚餐
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜在床头柜上
他的父亲死于一次心脏病	他的父亲死于	fail to follow
小鸟们停在粗树枝上	小鸟们停在粗树枝上	fail to follow
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
他的父亲死于一次心脏病	他的父亲死于	fail to follow
剩余学生坐在地上	剩余学生坐在	fail to follow
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
一张照片挂在他的书房	一张照片挂在他的书房	他的
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
大部分人生活在农村地区	大部分人生活在	大部分人生活
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
小女孩走向卧室	小女孩走向卧室	小女孩走向
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
