original	label	prediction
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟停在树枝上
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
这个老人看向窗户	这个老人看向窗户	这个老人看向
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
小女孩走向卧室	小女孩走向卧室	fail to follow
小女孩走向卧室	小女孩走向卧室	小女孩走向
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗
小女孩走向卧室	小女孩走向卧室	小女孩走向
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人晚餐
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放旧木桌上
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	这封秘密信放在木桌上
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于小镇
一张照片挂在他的书房	一张照片挂在他的书房	fail to follow
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	干净的床单放在洗衣篮
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
这场意外发生在周六晚上	这场意外发生在	这场意外发生
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
