original	label	prediction
这个故事始于一个小镇	这个故事始于一个小镇	一个小镇
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
剩余学生坐在地上	剩余学生坐在	剩余学生坐在
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	干净的床单放在
他的眼镜放在床头柜上	他的眼镜放在床头柜上	fail to follow
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现在
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向橱窗
剩余学生坐在地上	剩余学生坐在	剩余学生坐在
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
大部分人生活在农村地区	大部分人生活在	大部分人生活
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在床头柜
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
一张照片挂在他的书房	一张照片挂在他的书房	照片挂在书房
路标指向最近的出口	路标指向最近的出口	路标指向出口
他的父亲死于一次心脏病	他的父亲死于	fail to follow
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在农舍里
小女孩走向卧室	小女孩走向卧室	小女孩走向
这场意外发生在周六晚上	这场意外发生在	这场意外发生
