original	label	prediction
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
小船停在平静的湖面上	小船停在平静的湖面上	小船停在
他的眼镜放在床头柜上	他的眼镜放在床头柜上	fail to follow
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放在旧木桌上
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们方程式
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
路标指向最近的出口	路标指向最近的出口	路标指向出口
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们方程式
这场意外发生在周六晚上	这场意外发生在	这场意外发生
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向玩具店
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
一张照片挂在他的书房	一张照片挂在他的书房	fail to follow
剩余学生坐在地上	剩余学生坐在	剩余学生坐在
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	干净的床单放在
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	fail to follow
