original	label	prediction
大部分人生活在农村地区	大部分人生活在	fail to follow
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟停在树枝上
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看方程式
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
这个老人看向窗户	这个老人看向窗户	这个老人看向
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人晚餐
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物
这场意外发生在周六晚上	这场意外发生在	意外发生在周六晚上
这个老人看向窗户	这个老人看向窗户	这个老人看向
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
路标指向最近的出口	路标指向最近的出口	路标指向出口
小女孩走向卧室	小女孩走向卧室	小女孩走向
剩余学生坐在地上	剩余学生坐在	fail to follow
