original	label	prediction
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在树枝上
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	圆月出现
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
这场意外发生在周六晚上	这场意外发生在	fail to follow
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
小女孩走向卧室	小女孩走向卧室	小女孩走向
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	这封秘密信放在
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	干净的床单放在
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜放在床头柜上
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	他们的
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物
