original	label	prediction
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
他的父亲死于一次心脏病	他的父亲死于	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个农舍里
这个老人看向窗户	这个老人看向窗户	这个老人看向
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
这场意外发生在周六晚上	这场意外发生在	这场意外发生
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在床头柜
剩余学生坐在地上	剩余学生坐在	剩余学生
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
路标指向最近的出口	路标指向最近的出口	路标指向出口
他的父母冲到他身旁	他的父母冲到他身旁	他的父母
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
路标指向最近的出口	路标指向最近的出口	路标指向出口
这个老人看向窗户	这个老人看向窗户	这个老人看向
