original	label	prediction
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	fail to follow
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	圆月出现
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活在
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
小女孩走向卧室	小女孩走向卧室	小女孩走向
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在桌旁
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日
他的父亲死于一次心脏病	他的父亲死于	fail to follow
路标指向最近的出口	路标指向最近的出口	路标指向出口
这个老人看向窗户	这个老人看向窗户	这个老人看向
这场意外发生在周六晚上	这场意外发生在	这场意外发生
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个老旧农舍
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
这场意外发生在周六晚上	这场意外发生在	这场意外发生
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在树枝上
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
小船停在平静的湖面上	小船停在平静的湖面上	fail to follow
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	惊讶的事情发生在结婚纪念日上
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
他的眼镜放在床头柜上	他的眼镜放在床头柜上	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
